Time	T_F,Entrance	T_F,Exit	T_Nodes	sum(dT_Nodes)
8005.476	741.2996667	202.9649444	1306.536944	29.41638889
8010.486	740.8327222	202.9027222	1306.225611	29.97683333
8015.496	739.3385	203.0272222	1308.498056	27.70438889
8020.512	738.2490556	202.8715556	1309.743222	26.45922222
8025.516	738.5603333	202.8093333	1311.579778	24.62266667
8030.526	737.5019444	203.0272222	1311.797667	24.28011111
8035.542	738.9338333	203.1517778	1311.330778	24.87166667
8040.66	740.6148333	203.4630556	1310.490278	25.83661111
8045.76	738.3735556	203.5564444	1311.517556	24.93377778
8050.782	739.0583889	203.3696667	1311.486389	24.96494444
8055.792	738.5914444	203.2451111	1311.206167	25.36961111
8060.796	739.2762778	203.3073889	1311.828778	24.87166667
8065.806	738.1556667	203.3073889	1313.073889	23.87544444
8070.822	738.3112778	203.3073889	1313.852111	23.09722222
8075.832	739.9610556	203.4941667	1312.669167	24.28016667
8080.836	739.3696667	203.4318889	1315.034944	21.91438889
8085.852	737.2840556	203.3696667	1315.346222	21.60311111
8090.892	738.2178889	203.6497778	1315.906611	21.54094444
8095.902	739.4318889	203.5875556	1313.105	24.467
8100.918	740.6148333	203.4318889	1314.879333	22.69266667
8105.922	742.4825	203.4318889	1313.945444	23.62655556
8110.932	742.8871667	203.4941667	1314.101111	23.59533333
8115.948	742.9494444	203.7120556	1315.284	22.41244444
8120.958	741.2373889	203.6186667	1316.933833	20.76261111
8125.962	740.9883889	203.6186667	1315.626444	22.07
8130.48	740.6770556	203.5875556	1315.626444	22.07
8135.484	739.9299444	203.4941667	1316.933889	21.13611111
8140.494	741.0195	203.5564444	1316.560278	21.38527778
8145.498	741.393	203.5564444	1317.120556	20.94944444
8150.52	741.393	203.4007778	1318.708167	19.48627778
8155.524	740.6459444	203.4318889	1318.365722	20.20227778
8160.534	740.2101667	203.6186667	1318.272333	20.29566667
8165.538	739.8676667	203.5875556	1319.642	18.80155556
8170.596	740.9572222	203.7431667	1319.081722	19.11272222
8175.642	740.9572222	203.7120556	1319.175056	19.01938889
8180.724	740.8016111	203.8054444	1320.793722	17.64983333
8185.74	739.1206111	203.8054444	1322.505778	16.06222222
8190.744	739.3385	203.6186667	1321.914389	16.77827778
8195.754	738.4046667	203.4318889	1322.319111	16.62266667
8200.77	739.6497778	203.6186667	1321.509722	17.5565
8205.78	737.5331111	203.7431667	1321.634222	17.432
8210.784	739.0583889	203.7743333	1321.073944	17.99227778
8215.794	740.6148333	203.8988333	1321.821	17.24522222
8220.81	740.4591667	203.9610556	1321.1985	17.74327778
8225.814	742.5758889	204.0544444	1321.883278	17.30738889
8230.836	742.4513889	203.9610556	1322.319111	16.99622222
8235.84	742.7937778	203.8365556	1322.381389	16.93394444
8240.844	741.2685	203.8054444	1323.937778	15.502
8245.854	741.0506111	203.9299444	1325.307389	14.13238889
8250.87	741.5175556	203.8988333	1324.342444	15.09733333
8255.88	738.4980556	203.8365556	1326.085667	13.35411111
8260.884	739.0272222	203.8054444	1327.299611	12.38927778
8265.894	739.1517222	203.8054444	1326.552556	13.13633333
8270.91	738.7782222	203.4318889	1325.992167	14.19472222
8275.92	692.3035556	201.8132222	1328.824944	11.2375
8280.936	552.5058333	190.6692778	1325.494167	14.44361111
8285.472	518.6381667	186.9961111	1326.054444	13.75888889
8290.488	438.7938333	177.1595	1324.902778	14.78611111
8295.498	417.9066111	174.2334444	1325.0895	14.72383333
8300.502	365.144	166.4202222	1324.933889	15.253
8305.518	330.4980556	160.5058333	1326.583667	13.72766667
8310.528	312.786	157.3618889	1325.338556	15.22188889
8315.538	287.0428333	152.5992222	1325.214056	15.71994444
8320.542	265.6264444	148.0233333	1325.431889	15.37744444
8325.558	254.2957778	145.4708333	1325.307444	15.00388889
8330.568	237.7042778	141.7042778	1325.027222	14.91055556
8335.572	220.3346667	137.5331111	1325.151778	15.15955556
8340.63	215.1984444	136.1322778	1325.214	15.09733333
8345.64	201.2528889	132.5213889	1325.618667	14.81711111
8350.656	191.0427778	129.751	1325.712	14.84844444
8355.66	186.0622222	128.1011667	1325.743167	15.06616667
8360.67	177.8132222	125.4863889	1325.836556	15.09744444
8365.686	169.7821111	122.6225556	1326.023333	14.786
8370.696	167.2606667	121.6265	1326.023333	14.786
8375.7	159.8832778	118.8560556	1325.961111	14.84822222
8380.71	154.7782222	116.8015556	1326.054444	14.75488889
8385.786	151.8832778	115.6186667	1325.961056	14.59938889
8390.814	147.6809444	113.6887222	1326.085556	14.72377778
8395.908	143.8832778	112.0077778	1326.116722	14.69261111
8400.918	141.8599444	110.9182778	1326.0545	14.50594444
8405.928	138.6848333	109.2062222	1326.0545	14.50594444
8410.95	135.2606667	107.1828333	1326.116667	14.69266667
8415.96	133.0505556	105.7509444	1326.241278	14.69272222
8420.508	131.7743333	104.9105	1326.241222	14.69277778
8425.512	129.4085556	103.6653889	1326.365722	14.56827778
8430.528	128.2567778	102.9182778	1326.459111	14.47488889
8435.538	126.2023333	101.7042778	1326.396833	14.66161111
8440.542	124.4280556	100.3657778	1326.552556	14.50588889
8445.552	123.4318889	99.68094444	1326.645889	14.41255556
8450.568	121.5953333	98.24905556	1326.583667	14.47477778
8455.578	120.1945556	97.035	1326.428	14.506
8460.582	119.2607222	96.38133333	1326.521389	14.41261111
8465.604	118.0155556	95.19844444	1326.396833	14.53716667
8470.608	117.0505556	94.14005556	1326.428	14.506
8475.618	116.3657778	93.5175	1326.459056	14.72383333
8480.622	115.1517222	92.5525	1326.459111	14.59933333
8485.638	113.751	91.43188889	1326.490278	14.44372222
8490.648	113.3462778	91.12061111	1326.428	14.38133333
8495.652	112.3190556	90.09338889	1326.396889	14.16355556
8500.662	111.6653889	89.25288889	1326.521333	14.288
8505.678	110.9805556	88.786	1326.521333	14.288
8510.688	109.7976667	87.88327778	1326.490278	14.44372222
8515.692	108.9883333	87.13616667	1326.490278	14.44372222
8520.708	108.5525	86.607	1326.490278	14.44372222
8525.718	107.7120556	85.89105556	1326.5525	14.3815
8530.722	106.7470556	85.01944444	1326.583611	14.35038889
8535.744	106.2801667	84.73933333	1326.583611	14.22572222
8540.748	105.3463333	83.93	1326.770389	14.16361111
8545.758	104.7237222	83.24511111	1326.832611	14.35027778
8550.762	104.1945556	82.93383333	1326.832611	14.35027778
8555.778	103.5408889	82.46694444	1326.739222	14.44366667
8560.788	102.7937778	81.84438889	1326.770389	14.28805556
8565.792	102.4825	81.65761111	1326.770389	14.28805556
8570.862	101.8910556	80.94161111	1326.739278	14.19472222
8575.95	101.3618889	80.50583333	1326.8015	14.25694444
8580.486	101.1128333	80.13233333	1326.863778	14.19466667
8585.502	100.0545	79.66538889	1326.832611	14.22583333
8590.512	99.55644444	79.16733333	1326.894889	14.16355556
8595.516	99.24511111	78.88716667	1326.926	14.13244444
8600.562	98.62255556	78.358	1327.050556	14.13233333
8605.572	98.1245	77.76655556	1327.050611	14.13227778
8610.582	97.8755	77.64205556	1327.175111	14.00777778
8615.598	97.06616667	76.98833333	1327.050611	14.00783333
8620.602	96.69261111	76.45916667	1326.988389	13.94561111
8625.612	96.31905556	76.21011111	1327.0195	13.9145
8630.628	95.72766667	75.77433333	1327.050611	13.88338889
8635.638	94.79377778	75.27627778	1327.081667	14.10122222
8640.642	94.607	75.12061111	1327.143944	14.16361111
8645.652	93.98444444	74.65366667	1327.144	14.16355556
8650.668	93.54861111	74.24905556	1327.050611	14.25694444
8655.672	93.29961111	74.03111111	1327.143944	14.03894444
8660.682	92.67705556	73.62644444	1327.112833	13.94561111
8665.698	92.02333333	73.28405556	1327.237333	13.82111111
8670.708	91.74322222	73.09727778	1327.175056	13.88338889
8675.712	91.40077778	72.69261111	1327.112833	14.07005556
8680.722	90.74705556	72.28794444	1327.050611	14.00783333
8685.738	90.49805556	72.13227778	1327.2685	13.78994444
8690.742	89.84433333	71.6965	1327.361833	13.82105556
8695.752	89.37738889	71.38516667	1327.268444	13.91444444
8700.768	88.94161111	71.22955556	1327.175056	14.00783333
8705.778	88.19455556	70.82488889	1327.361833	13.82105556
8710.782	87.60311111	70.4825	1327.330722	13.85216667
8715.792	87.50972222	70.23344444	1327.237333	13.94555556
8720.808	87.19844444	69.95333333	1327.143944	13.9145
8725.812	86.79377778	69.67316667	1327.143944	14.03894444
8730.822	86.4825	69.54861111	1327.143944	14.03894444
8735.91	86.20233333	69.26844444	1327.237333	13.94555556
8740.944	85.98444444	68.95716667	1327.237333	13.94555556
8745.516	85.79766667	68.77038889	1327.206222	13.85222222
8750.52	85.393	68.52138889	1327.206222	13.85222222
8755.536	84.95722222	68.27238889	1327.143944	13.79005556
8760.546	84.80155556	68.14783333	1327.112833	13.82116667
8765.55	84.49027778	67.83655556	1327.206222	13.72777778
8770.56	84.08561111	67.64983333	1327.268444	13.79
8775.576	83.89883333	67.52527778	1327.299611	13.75883333
8780.586	83.71211111	67.33855556	1327.361889	13.69655556
8785.632	83.36966667	67.0895	1327.299611	13.75883333
8790.636	83.15177778	66.93388889	1327.393	13.66544444
8795.658	83.02722222	66.68483333	1327.299611	13.88327778
8800.662	82.46694444	66.43583333	1327.237389	14.07016667
8805.672	82.46694444	66.34244444	1327.393	13.91455556
8810.676	81.93777778	66.09338889	1327.237333	13.94555556
8815.692	81.50194444	65.93777778	1327.330722	13.85216667
8820.702	81.37744444	65.84438889	1327.424111	13.63433333
8825.706	81.15955556	65.71988889	1327.361889	13.69655556
8830.728	81.12838889	65.50194444	1327.299611	13.75883333
8835.732	81.00388889	65.43966667	1327.361833	13.82105556
8840.742	80.537	65.22177778	1327.392944	13.78994444
8845.746	80.47472222	65.035	1327.424056	13.75883333
8850.762	80.25683333	64.9105	1327.361833	13.82105556
8855.772	79.94555556	64.75488889	1327.424111	13.63433333
8860.782	79.91438889	64.6615	1327.455222	13.97677778
8865.798	79.82105556	64.537	1327.5175	13.9145
8870.802	79.26072222	64.44361111	1327.579778	13.85222222
8875.812	79.13616667	64.25683333	1327.424167	13.50983333
8880.816	79.13616667	64.16344444	1327.548611	13.26072222
8885.838	78.82488889	64.00783333	1327.486389	13.44761111
8890.842	78.66927778	63.85216667	1327.392944	13.6655
8895.852	78.42022222	63.72766667	1327.393	13.541
8900.868	78.42022222	63.60311111	1327.424111	13.63433333
8905.542	78.358	63.44744444	1327.424167	13.50983333
8910.552	78.29572222	63.38522222	1327.455278	13.60316667
8915.556	77.95333333	63.22955556	1327.424111	13.63433333
8920.578	77.82883333	63.04283333	1327.424167	13.50983333
8925.582	77.76655556	62.91827778	1327.424167	13.50983333
8930.592	77.57977778	62.82488889	1327.361889	13.69655556
8935.596	77.393	62.63816667	1327.392944	13.78994444
8940.612	77.393	62.54477778	1327.486389	13.6965
8945.622	77.17511111	62.358	1327.486389	13.6965
8950.626	76.80155556	62.26461111	1327.424111	13.75877778
8955.648	76.67705556	62.2335	1327.455222	13.72766667
8960.652	76.45916667	62.10894444	1327.455222	13.72766667
8965.662	76.27238889	62.04672222	1327.424111	13.63433333
8970.678	76.27238889	62.01561111	1327.486389	13.6965
8975.682	76.14788889	61.85994444	1327.424111	14.00788889
8980.692	76.14788889	61.79766667	1327.393	13.541
8985.708	76.14788889	61.70427778	1327.393	13.541
8990.718	75.83661111	61.61088889	1327.486444	13.572
8995.722	75.64983333	61.42411111	1327.424111	13.63433333
9000.738	75.68094444	61.36188889	1327.455222	13.60322222
9005.748	75.58755556	61.2685	1327.486389	13.6965
9010.752	75.463	61.08172222	1327.424167	13.50983333
9015.774	75.36961111	61.05061111	1327.424167	13.50983333
9020.778	75.27627778	60.98833333	1327.455278	13.60316667
9025.788	74.99611111	60.89494444	1327.424111	13.50988889
9030.792	75.02722222	60.86383333	1327.424111	13.38522222
9035.808	74.65366667	60.77044444	1327.455278	13.47872222
9040.818	74.43577778	60.67705556	1327.610944	13.9455
9045.828	74.43577778	60.61477778	1327.611	13.821
9050.832	74.37355556	60.45916667	1327.548667	13.75888889
9055.848	74.21788889	60.33466667	1327.5175	13.66538889
9060.858	74.09338889	60.21011111	1327.5175	13.66538889
9065.862	74.09338889	60.11672222	1327.579833	13.72772222
9070.878	73.93777778	60.02338889	1327.579778	13.97666667
9075.888	73.8755	60.02338889	1327.486389	13.6965
9080.898	73.78211111	59.89883333	1327.361889	13.57211111
9085.962	73.68872222	59.80544444	1327.455222	13.72766667
9090.468	73.59533333	59.83661111	1327.486389	13.6965
9095.544	73.43966667	59.77433333	1327.455278	13.85227778
9100.554	73.28405556	59.64977778	1327.517556	13.79
9105.564	73.25288889	59.61866667	1327.486389	13.82116667
9110.58	73.09727778	59.43188889	1327.424111	13.63433333
9115.584	73.06611111	59.27627778	1327.5175	13.9145
9120.594	73.06611111	59.24511111	1327.486389	13.6965
9125.598	73.06611111	59.214	1327.455278	13.60316667
9130.614	73.06611111	59.15172222	1327.393	13.66544444
9135.624	73.035	59.15172222	1327.424111	13.75877778
9140.628	72.84822222	59.05838889	1327.455278	13.72761111
9145.65	72.41244444	59.02722222	1327.548722	13.75883333
9150.654	72.41244444	58.99611111	1327.548667	13.88333333
9155.664	72.44355556	58.84044444	1327.486389	13.6965
9160.68	72.22566667	58.74711111	1327.517556	13.79
9165.69	72.22566667	58.68483333	1327.517556	13.79
9170.694	72.03888889	58.65372222	1327.548667	13.88333333
9175.704	72.07005556	58.62255556	1327.610889	14.07
9180.72	72.10116667	58.62255556	1327.610889	13.94555556
9185.736	72.10116667	58.56033333	1327.486389	13.6965
9190.746	72.13227778	58.56033333	1327.424167	13.50983333
9195.762	72.16344444	58.49805556	1327.455278	13.47872222
9200.766	72.00777778	58.49805556	1327.393	13.41633333
9205.776	72.13227778	58.43577778	1327.424167	13.50983333
9210.78	72.07005556	58.37355556	1327.455278	13.60316667
9215.802	72.03888889	58.31127778	1327.579833	13.85216667
9220.806	72.00777778	58.18677778	1327.548667	13.75888889
9225.816	72.00777778	58.15566667	1327.548667	13.75888889
9230.832	71.91438889	58.15566667	1327.579778	13.85222222
9235.836	71.91438889	58.03116667	1327.517556	13.79
9240.846	71.85216667	58	1327.486389	13.6965
9245.862	72.00777778	57.8755	1327.455278	13.60316667
9250.872	71.94555556	57.84438889	1327.517556	13.66533333
9255.876	71.88327778	57.84438889	1327.517556	13.66533333
9260.886	71.85216667	57.84438889	1327.579833	13.72772222
9265.902	71.78988889	57.84438889	1327.455333	13.47866667
9270.906	71.72761111	57.8755	1327.517556	13.54088889
9275.916	71.63422222	57.84438889	1327.424111	13.38522222
9280.932	71.50972222	57.81322222	1327.361889	13.19855556
9285.942	71.50972222	57.78211111	1327.486444	13.44755556
9290.478	71.57194444	57.65755556	1327.424111	13.38522222
9295.506	71.54083333	57.62644444	1327.486389	13.57205556
9300.51	71.54083333	57.59533333	1327.486389	13.57205556
9305.61	71.44744444	57.56416667	1327.455278	13.60316667
9310.626	71.38516667	57.50194444	1327.486389	13.57205556
9315.636	71.35405556	57.47077778	1327.424111	13.38522222
9320.64	71.35405556	57.47077778	1327.486389	13.57205556
9325.656	71.22955556	57.40855556	1327.455278	13.47872222
9330.666	71.32294444	57.37744444	1327.5175	13.66538889
9335.67	71.41633333	57.28405556	1327.486389	13.57205556
9340.68	71.38516667	57.22177778	1327.517556	13.54088889
9345.696	71.35405556	57.19066667	1327.393056	13.16738889
9350.7	71.32294444	57.09727778	1327.455278	13.35405556
9355.71	71.22955556	57.035	1327.548722	13.50972222
9360.726	71.19844444	57.035	1327.361889	13.19855556
9365.736	71.19844444	57.09727778	1327.455278	13.35405556
9370.74	71.10505556	57.1595	1327.455278	13.47872222
9375.75	71.01166667	57.09727778	1327.455278	13.47872222
9380.766	71.01166667	57.035	1327.455278	13.47872222
9385.776	71.10505556	57.00388889	1327.5175	13.54094444
9390.78	71.16727778	56.97277778	1327.455222	13.35411111
9395.826	70.88716667	56.94161111	1327.486389	13.57205556
9400.848	70.607	56.94161111	1327.548611	13.63427778
9405.852	70.63811111	56.87938889	1327.486389	13.57205556
9410.862	70.35794444	56.84822222	1327.486389	13.57205556
9415.866	70.29572222	56.75488889	1327.486389	13.57205556
9420.882	70.35794444	56.75488889	1327.486389	13.44761111
9425.892	70.54472222	56.69261111	1327.455222	13.35411111
9430.902	70.57588889	56.75488889	1327.424111	13.38522222
9435.918	70.4825	56.69261111	1327.455222	13.35411111
9440.922	70.42022222	56.63033333	1327.455278	13.35405556
9445.932	70.51361111	56.63033333	1327.486389	13.32294444
9450.936	70.32683333	56.59922222	1327.424167	13.13627778
9455.958	70.14005556	56.59922222	1327.486389	13.32294444
9460.584	69.70427778	56.59922222	1327.548667	13.50977778
9465.618	69.54861111	56.59922222	1327.330722	12.98061111
9470.628	69.29961111	56.56811111	1327.486389	13.32294444
9475.632	69.17505556	56.47472222	1327.393056	13.16738889
9480.648	68.92605556	56.41244444	1327.486389	13.32294444
9485.658	68.95716667	56.41244444	1327.455278	13.35405556
9490.662	69.08166667	56.38133333	1327.299667	13.01166667
9495.684	69.17505556	56.38133333	1327.361889	12.94944444
9500.688	69.01944444	56.41244444	1327.455222	13.35411111
9505.698	68.98833333	56.38133333	1327.299667	12.88722222
9510.702	69.11283333	56.31905556	1327.393	13.04277778
9515.724	69.14394444	56.38133333	1327.486389	13.32294444
9520.728	69.14394444	56.38133333	1327.517556	13.41644444
9525.732	69.08166667	56.38133333	1327.455278	13.35405556
9530.754	68.89494444	56.25683333	1327.424167	13.13627778
9535.758	68.77038889	56.25683333	1327.424111	13.01166667
9540.768	68.83266667	56.25683333	1327.2685	12.79394444
9545.772	69.01944444	56.22566667	1327.361889	12.94944444
9550.794	69.17505556	56.22566667	1327.393	13.04277778
9555.798	69.17505556	56.22566667	1327.455222	13.35411111
9560.808	69.39294444	56.19455556	1327.517556	13.41644444
